ticker,year,total_return,tier,data_source
HOPE,2017,-0.1439878267070892,Tier 1,monthly_12m
HOPE,2018,-0.32857599041151053,Tier 1,monthly_12m
HOPE,2019,0.3035609495109306,Tier 1,monthly_12m
HOPE,2020,-0.22116833520337686,Tier 1,monthly_12m
HOPE,2021,0.40377837253272797,Tier 1,monthly_12m
HOPE,2022,-0.09543888994425109,Tier 1,monthly_12m
HOPE,2023,-0.001420079135297625,Tier 1,monthly_12m
CBU,2016,0.5903897535086324,Tier 1,monthly_12m
CBU,2017,-0.1088517851599472,Tier 1,monthly_12m
CBU,2018,0.11090869017068439,Tier 1,monthly_12m
CBU,2019,0.2465415697616884,Tier 1,monthly_12m
CBU,2020,-0.09668445147660598,Tier 1,monthly_12m
CBU,2021,0.22272088529694956,Tier 1,monthly_12m
CBU,2022,-0.13156487491193458,Tier 1,monthly_12m
CBU,2023,-0.14228297240054188,Tier 1,monthly_12m
HTH,2016,0.5539960625935176,Tier 1,monthly_12m
HTH,2017,-0.14190389414180515,Tier 1,monthly_12m
HTH,2018,-0.28696050741320234,Tier 1,monthly_12m
HTH,2019,0.4193409696926609,Tier 1,monthly_12m
HTH,2020,0.12419543308250414,Tier 1,monthly_12m
HTH,2021,0.29526769244549245,Tier 1,monthly_12m
HTH,2022,-0.12856699838725494,Tier 1,monthly_12m
HTH,2023,0.19769350492878845,Tier 1,monthly_12m
BANR,2016,0.23598650823945655,Tier 1,monthly_12m
BANR,2017,0.02251525997516235,Tier 1,monthly_12m
BANR,2018,0.0005347210831709859,Tier 1,monthly_12m
BANR,2019,0.09022634953978281,Tier 1,monthly_12m
BANR,2020,-0.12539007418658654,Tier 1,monthly_12m
BANR,2021,0.3427158058671589,Tier 1,monthly_12m
BANR,2022,0.07174391527517643,Tier 1,monthly_12m
BANR,2023,-0.1195387090968687,Tier 1,monthly_12m
IBOC,2016,0.6229740820094163,Tier 1,monthly_12m
IBOC,2017,-0.009977230341941423,Tier 1,monthly_12m
IBOC,2018,-0.11776346073531019,Tier 1,monthly_12m
IBOC,2019,0.2864819249420656,Tier 1,monthly_12m
IBOC,2020,-0.0958985525297521,Tier 1,monthly_12m
IBOC,2021,0.1646673733564159,Tier 1,monthly_12m
IBOC,2022,0.10938738547765325,Tier 1,monthly_12m
IBOC,2023,0.2196936939351153,Tier 1,monthly_12m
EFSC,2017,0.06104751601654801,Tier 1,monthly_12m
EFSC,2018,-0.15846944838044996,Tier 1,monthly_12m
EFSC,2019,0.2998158716516266,Tier 1,monthly_12m
EFSC,2020,-0.2582595996628324,Tier 1,monthly_12m
EFSC,2021,0.3688466291900334,Tier 1,monthly_12m
EFSC,2022,0.060223888714246776,Tier 1,monthly_12m
EFSC,2023,-0.06671342845755313,Tier 1,monthly_12m
SBCF,2017,0.14279238449348597,Tier 1,monthly_12m
SBCF,2018,0.032130107061194346,Tier 1,monthly_12m
SBCF,2019,0.17486548801500246,Tier 1,monthly_12m
SBCF,2020,-0.03663722598836738,Tier 1,monthly_12m
SBCF,2021,0.2160516822875147,Tier 1,monthly_12m
SBCF,2022,-0.10098686365028997,Tier 1,monthly_12m
CVBF,2016,0.38466270838915007,Tier 1,monthly_12m
CVBF,2017,0.05093489059880385,Tier 1,monthly_12m
CVBF,2018,-0.11983692764747644,Tier 1,monthly_12m
CVBF,2019,0.1021172434260762,Tier 1,monthly_12m
CVBF,2020,-0.05225257808486872,Tier 1,monthly_12m
CVBF,2021,0.13576974880625592,Tier 1,monthly_12m
CVBF,2022,0.24018151384714082,Tier 1,monthly_12m
CVBF,2023,-0.18406920834312734,Tier 1,monthly_12m
NWBI,2016,0.4058778367025524,Tier 1,monthly_12m
NWBI,2017,-0.03534152856230577,Tier 1,monthly_12m
NWBI,2018,0.05397081967335793,Tier 1,monthly_12m
NWBI,2019,0.023473694793550548,Tier 1,monthly_12m
NWBI,2020,-0.1798980666200184,Tier 1,monthly_12m
NWBI,2021,0.1781907992471119,Tier 1,monthly_12m
NWBI,2022,0.04591078227020806,Tier 1,monthly_12m
DCOM,2017,-0.061545390295503544,Tier 1,monthly_12m
DCOM,2018,-0.2593148220053696,Tier 1,monthly_12m
DCOM,2019,0.33969591970524116,Tier 1,monthly_12m
DCOM,2020,-0.25113017677297866,Tier 1,monthly_12m
DCOM,2021,0.4990397136273541,Tier 1,monthly_12m
DCOM,2022,-0.06819596053006538,Tier 1,monthly_12m
FFIN,2016,0.528532679957495,Tier 1,monthly_12m
FFIN,2017,0.014497384578491257,Tier 1,monthly_12m
FFIN,2018,0.2996187989309451,Tier 1,monthly_12m
FFIN,2019,0.23461716131748966,Tier 1,monthly_12m
FFIN,2020,0.04818194474649351,Tier 1,monthly_12m
FFIN,2021,0.4221575118128613,Tier 1,monthly_12m
FFIN,2022,-0.3120944241337942,Tier 1,monthly_12m
FFIN,2023,-0.09808080060116586,Tier 1,monthly_12m
NBTB,2016,0.5462110729609244,Tier 1,monthly_12m
NBTB,2017,-0.09910754281413803,Tier 1,monthly_12m
NBTB,2018,-0.035170762633039976,Tier 1,monthly_12m
NBTB,2019,0.20585160311632955,Tier 1,monthly_12m
NBTB,2020,-0.18125945436853874,Tier 1,monthly_12m
NBTB,2021,0.23633244534998332,Tier 1,monthly_12m
NBTB,2022,0.16037226307206254,Tier 1,monthly_12m
NBTB,2023,-0.0009092224051427955,Tier 1,monthly_12m
BANF,2016,0.6224098281798864,Tier 1,monthly_12m
BANF,2017,0.11704977139696782,Tier 1,monthly_12m
BANF,2018,-0.006271579525473858,Tier 1,monthly_12m
BANF,2019,0.27908829480656383,Tier 1,monthly_12m
BANF,2020,-0.029572074013057614,Tier 1,monthly_12m
BANF,2021,0.2277226806908259,Tier 1,monthly_12m
BANF,2022,0.2711609944075912,Tier 1,monthly_12m
BANF,2023,0.12433447155364119,Tier 1,monthly_12m
OCFC,2017,-0.10677182503414329,Tier 1,monthly_12m
OCFC,2018,-0.12247915808983756,Tier 1,monthly_12m
OCFC,2019,0.16677383757827724,Tier 1,monthly_12m
OCFC,2020,-0.2401017319670542,Tier 1,monthly_12m
OCFC,2021,0.23049675961507554,Tier 1,monthly_12m
OCFC,2022,-0.009047387912267335,Tier 1,monthly_12m
OCFC,2023,-0.143669028097978,Tier 1,monthly_12m
FBK,2017,0.6181117534571898,Tier 1,monthly_12m
FBK,2018,-0.16174917536425615,Tier 1,monthly_12m
FBK,2019,0.14050567867612207,Tier 1,monthly_12m
FBK,2020,-0.11140652162023446,Tier 1,monthly_12m
FBK,2021,0.27510139074610773,Tier 1,monthly_12m
FBK,2022,-0.1650104414797331,Tier 1,monthly_12m
FBK,2023,0.12358126308175432,Tier 1,monthly_12m
LOB,2017,,Tier 3,excluded
LOB,2018,,Tier 3,excluded
LOB,2019,,Tier 3,excluded
LOB,2020,,Tier 3,excluded
VBTX,2017,0.03294646199783213,Tier 1,monthly_12m
VBTX,2018,-0.22508155136709773,Tier 1,monthly_12m
FFWM,2019,,Tier 3,excluded
FFWM,2020,,Tier 3,excluded
BHLB,2017,,Tier 3,excluded
BHLB,2018,,Tier 3,excluded
BHLB,2019,,Tier 3,excluded
BHLB,2020,,Tier 3,excluded
BHLB,2021,,Tier 3,excluded
BHLB,2022,,Tier 3,excluded
BHLB,2023,,Tier 3,excluded
FBNC,2017,0.3139580051273896,Tier 1,monthly_12m
FBNC,2018,-0.06502456529180412,Tier 1,monthly_12m
FBNC,2019,0.23991212699125763,Tier 1,monthly_12m
FBNC,2020,-0.1271659100973841,Tier 1,monthly_12m
FBNC,2021,0.37655889693073785,Tier 1,monthly_12m
FBNC,2022,-0.041615284821417076,Tier 1,monthly_12m
FBNC,2023,-0.11243784225185638,Tier 1,monthly_12m
BUSE,2017,-0.0036909141779930543,Tier 1,monthly_12m
BUSE,2018,-0.1588729710493878,Tier 1,monthly_12m
BUSE,2019,0.1578493935631311,Tier 1,monthly_12m
BUSE,2020,-0.17971882405403428,Tier 1,monthly_12m
BUSE,2021,0.30759313404479194,Tier 1,monthly_12m
BUSE,2022,-0.054141884614632985,Tier 1,monthly_12m
BUSE,2023,0.05087201379187323,Tier 1,monthly_12m
BRKL,2017,,Tier 3,excluded
BRKL,2018,,Tier 3,excluded
BRKL,2019,,Tier 3,excluded
BRKL,2020,,Tier 3,excluded
BRKL,2021,,Tier 3,excluded
BRKL,2022,,Tier 3,excluded
FCF,2017,0.03404719989981353,Tier 1,monthly_12m
FCF,2018,-0.1363737994748616,Tier 1,monthly_12m
FCF,2019,0.23656558833286123,Tier 1,monthly_12m
FCF,2020,-0.20887486108781061,Tier 1,monthly_12m
FCF,2021,0.5193350311096847,Tier 1,monthly_12m
FCF,2022,-0.10307730883612476,Tier 1,monthly_12m
FCF,2023,0.14701813532091346,Tier 1,monthly_12m
EGBN,2020,-0.1277060890330427,Tier 1,monthly_12m
EGBN,2021,0.44509247904805216,Tier 1,monthly_12m
EGBN,2022,-0.21908563380691415,Tier 1,monthly_12m
EGBN,2023,-0.27033150490723745,Tier 1,monthly_12m
STEL,2019,0.07279459869918492,Tier 1,monthly_12m
STEL,2020,-0.16339580796676623,Tier 1,monthly_12m
STEL,2021,0.1578740652370998,Tier 1,monthly_12m
STEL,2022,0.03405152851453219,Tier 1,monthly_12m
CLBK,2019,0.10791366911986366,Tier 1,monthly_12m
CLBK,2020,-0.0814639906049176,Tier 1,monthly_12m
CLBK,2021,0.3406169666569303,Tier 1,monthly_12m
CLBK,2022,0.036433365353310876,Tier 1,monthly_12m
CLBK,2023,-0.10823311742251263,Tier 1,monthly_12m
AMTB,2020,,Tier 3,excluded
AMTB,2021,,Tier 3,excluded
AMTB,2022,,Tier 3,excluded
AMTB,2023,,Tier 3,excluded
CNOB,2017,0.00471080232719534,Tier 1,monthly_12m
CNOB,2018,-0.274329237391569,Tier 1,monthly_12m
CNOB,2019,0.41522851908653857,Tier 1,monthly_12m
CNOB,2020,-0.21407129878359688,Tier 1,monthly_12m
CNOB,2021,0.6785180351441162,Tier 1,monthly_12m
CNOB,2022,-0.24382742123729462,Tier 1,monthly_12m
CNOB,2023,-0.018969195856649024,Tier 1,monthly_12m
NBHC,2017,0.02772445838332649,Tier 1,monthly_12m
NBHC,2018,-0.034328677161126975,Tier 1,monthly_12m
NBHC,2019,0.16554582992811628,Tier 1,monthly_12m
NBHC,2020,-0.04462937888667973,Tier 1,monthly_12m
NBHC,2021,0.37046789792156587,Tier 1,monthly_12m
NBHC,2022,-0.021525204798250486,Tier 1,monthly_12m
NBHC,2023,-0.08824154954789731,Tier 1,monthly_12m
PRK,2016,0.3763432166962877,Tier 1,monthly_12m
PRK,2017,-0.0985135950627386,Tier 1,monthly_12m
PRK,2018,-0.15121648385236397,Tier 1,monthly_12m
PRK,2019,0.2590382187150979,Tier 1,monthly_12m
PRK,2020,0.0766937009304427,Tier 1,monthly_12m
PRK,2021,0.355626128637589,Tier 1,monthly_12m
PRK,2022,0.061491552840662766,Tier 1,monthly_12m
PRK,2023,-0.019965999431267756,Tier 1,monthly_12m
OBK,2019,0.11863335606426406,Tier 1,monthly_12m
OBK,2020,-0.2544829099349363,Tier 1,monthly_12m
TCBK,2017,0.12777643821439733,Tier 1,monthly_12m
TCBK,2018,-0.09093442249405337,Tier 1,monthly_12m
TCBK,2019,0.23355654611386045,Tier 1,monthly_12m
TCBK,2020,-0.10832019942746463,Tier 1,monthly_12m
TCBK,2021,0.24541594574893977,Tier 1,monthly_12m
TCBK,2022,0.21559914377621325,Tier 1,monthly_12m
STBA,2017,0.04218671540401875,Tier 1,monthly_12m
STBA,2018,-0.02674076188000163,Tier 1,monthly_12m
STBA,2019,0.09485636638595007,Tier 1,monthly_12m
STBA,2020,-0.35397711814828714,Tier 1,monthly_12m
STBA,2021,0.31672076210856615,Tier 1,monthly_12m
STBA,2022,0.12612545526609376,Tier 1,monthly_12m
STBA,2023,0.020832187958188975,Tier 1,monthly_12m
BY,2018,-0.27470613845910075,Tier 1,monthly_12m
BY,2019,0.17648918105422995,Tier 1,monthly_12m
BY,2020,-0.20229267626393999,Tier 1,monthly_12m
BY,2021,0.7930251804427499,Tier 1,monthly_12m
PEBO,2017,0.030980407328767168,Tier 1,monthly_12m
PEBO,2018,-0.04769818577688112,Tier 1,monthly_12m
PEBO,2019,0.19939844483794844,Tier 1,monthly_12m
PEBO,2020,-0.1726937668059828,Tier 1,monthly_12m
PEBO,2021,0.22836358010853886,Tier 1,monthly_12m
PEBO,2022,-0.06646080532060639,Tier 1,monthly_12m
FFIC,2017,-0.03948582492540165,Tier 1,monthly_12m
FFIC,2018,-0.19221735811308915,Tier 1,monthly_12m
FFIC,2019,0.04365834943639535,Tier 1,monthly_12m
FFIC,2020,-0.17846818430343447,Tier 1,monthly_12m
FFIC,2021,0.5133678303743061,Tier 1,monthly_12m
FFIC,2022,-0.16931296995339162,Tier 1,monthly_12m
FFIC,2023,-0.09544079642375758,Tier 1,monthly_12m
QCRH,2017,-0.005910890300228733,Tier 1,monthly_12m
QCRH,2018,-0.24672855140575078,Tier 1,monthly_12m
QCRH,2019,0.3756291401636558,Tier 1,monthly_12m
QCRH,2020,-0.09043157977544625,Tier 1,monthly_12m
QCRH,2021,0.421295602987944,Tier 1,monthly_12m
QCRH,2022,-0.10950052235577956,Tier 1,monthly_12m
SRCE,2017,0.12493439182722277,Tier 1,monthly_12m
SRCE,2018,-0.16895338382834935,Tier 1,monthly_12m
SRCE,2019,0.31592538732366937,Tier 1,monthly_12m
SRCE,2020,-0.19852263708388973,Tier 1,monthly_12m
SRCE,2021,0.2640467236535369,Tier 1,monthly_12m
SRCE,2022,0.09804969778019124,Tier 1,monthly_12m
SYBT,2017,-0.1796733690762402,Tier 1,monthly_12m
SYBT,2018,-0.10592179003824398,Tier 1,monthly_12m
SYBT,2019,0.2868978595295031,Tier 1,monthly_12m
SYBT,2020,0.01758424316562235,Tier 1,monthly_12m
SYBT,2021,0.610100023106269,Tier 1,monthly_12m
SYBT,2022,0.036391628177941726,Tier 1,monthly_12m
NIC,2017,0.14782973364265306,Tier 1,monthly_12m
NIC,2018,-0.10851297041237284,Tier 1,monthly_12m
NIC,2019,0.5133196721566908,Tier 1,monthly_12m
NIC,2020,-0.1015572105889927,Tier 1,monthly_12m
NIC,2021,0.2923888469952607,Tier 1,monthly_12m
NIC,2022,-0.06950437311919977,Tier 1,monthly_12m
TBBK,2017,0.2569974554809402,Tier 1,monthly_12m
TBBK,2018,-0.19433198376194782,Tier 1,monthly_12m
TBBK,2019,0.6293969849456753,Tier 1,monthly_12m
TBBK,2020,0.052428681535712895,Tier 1,monthly_12m
TBBK,2021,0.8542124540106604,Tier 1,monthly_12m
TBBK,2023,0.35870331229012264,Tier 1,monthly_12m
SBSI,2017,-0.08303621596658639,Tier 1,monthly_12m
SBSI,2018,-0.03193115894331244,Tier 1,monthly_12m
SBSI,2019,0.21325034650469288,Tier 1,monthly_12m
SBSI,2020,-0.1281648771247914,Tier 1,monthly_12m
SBSI,2021,0.39556518687561115,Tier 1,monthly_12m
SBSI,2022,-0.10840447609891102,Tier 1,monthly_12m
SBSI,2023,-0.08911637182688315,Tier 1,monthly_12m
UVSP,2017,-0.06626564492931819,Tier 1,monthly_12m
UVSP,2018,-0.20766473399904706,Tier 1,monthly_12m
UVSP,2019,0.2809005381057905,Tier 1,monthly_12m
UVSP,2020,-0.20427677687380974,Tier 1,monthly_12m
UVSP,2021,0.49593911920641975,Tier 1,monthly_12m
UVSP,2022,-0.09948865336052148,Tier 1,monthly_12m
HMST,2017,,Tier 3,excluded
HMST,2018,,Tier 3,excluded
HMST,2019,,Tier 3,excluded
HMST,2020,,Tier 3,excluded
TMP,2017,-0.12070768133281784,Tier 1,monthly_12m
TMP,2018,-0.05534832302485637,Tier 1,monthly_12m
TMP,2019,0.2502334426245829,Tier 1,monthly_12m
TMP,2020,-0.20382301143542003,Tier 1,monthly_12m
TMP,2021,0.2174326160910376,Tier 1,monthly_12m
BFST,2021,0.4169057727706478,Tier 1,monthly_12m
BFST,2022,-0.20221102725093165,Tier 1,monthly_12m
BFST,2023,0.14350923627007472,Tier 1,monthly_12m
HBNC,2017,0.010585216247302354,Tier 1,monthly_12m
HBNC,2018,-0.13155907092229435,Tier 1,monthly_12m
HBNC,2019,0.23683966359506714,Tier 1,monthly_12m
HBNC,2020,-0.12868876458675382,Tier 1,monthly_12m
HBNC,2021,0.3540608291375227,Tier 1,monthly_12m
HBNC,2022,-0.2526917081490202,Tier 1,monthly_12m
HBNC,2023,0.004589535068723949,Tier 1,monthly_12m
HAFC,2017,-0.10733094332680448,Tier 1,monthly_12m
HAFC,2018,-0.3264663669997938,Tier 1,monthly_12m
HAFC,2019,0.06147764899976749,Tier 1,monthly_12m
HAFC,2020,-0.4085225408782456,Tier 1,monthly_12m
MSBI,2017,-0.08001843279946841,Tier 1,monthly_12m
MSBI,2018,-0.29210513427426577,Tier 1,monthly_12m
MSBI,2019,0.3451841226035761,Tier 1,monthly_12m
MSBI,2020,-0.3432231788071609,Tier 1,monthly_12m
MSBI,2021,0.4516278321463467,Tier 1,monthly_12m
MSBI,2022,0.11951121004528953,Tier 1,monthly_12m
MSBI,2023,0.09172693320144565,Tier 1,monthly_12m
FMBH,2017,0.15403856659445547,Tier 1,monthly_12m
FMBH,2018,-0.15588664218486092,Tier 1,monthly_12m
FMBH,2019,0.12905286326129883,Tier 1,monthly_12m
FMBH,2020,-0.01686496304551277,Tier 1,monthly_12m
FMBH,2021,0.2982880093399394,Tier 1,monthly_12m
FMBH,2022,-0.23209425608883394,Tier 1,monthly_12m
CPF,2017,-0.028922272881499622,Tier 1,monthly_12m
CPF,2018,-0.15992350698673152,Tier 1,monthly_12m
CPF,2019,0.25358961517473344,Tier 1,monthly_12m
CPF,2020,-0.32403539945762694,Tier 1,monthly_12m
CPF,2021,0.5381385479069423,Tier 1,monthly_12m
CPF,2022,-0.24778046300132217,Tier 1,monthly_12m
CPF,2023,0.02921438906285223,Tier 1,monthly_12m
MCB,2019,0.563371150727275,Tier 1,monthly_12m
MCB,2020,-0.24797843669872977,Tier 1,monthly_12m
MCB,2021,1.9371381308387936,Tier 1,monthly_12m
MCB,2022,-0.44926311836629107,Tier 1,monthly_12m
MCB,2023,-0.056076359255285646,Tier 1,monthly_12m
HFWA,2017,0.22281988789193163,Tier 1,monthly_12m
HFWA,2018,-0.013405064681275003,Tier 1,monthly_12m
HFWA,2019,-0.02009215236439632,Tier 1,monthly_12m
HFWA,2020,-0.14029453170657435,Tier 1,monthly_12m
HFWA,2021,0.07866123710902229,Tier 1,monthly_12m
HFWA,2022,0.2931397329929162,Tier 1,monthly_12m
HFWA,2023,-0.26882545843561034,Tier 1,monthly_12m
PGC,2017,0.14113752881887476,Tier 1,monthly_12m
PGC,2018,-0.27648361802884225,Tier 1,monthly_12m
PGC,2019,0.2359722576978378,Tier 1,monthly_12m
PGC,2020,-0.2560876686420548,Tier 1,monthly_12m
PGC,2021,0.5652797985772244,Tier 1,monthly_12m
PGC,2022,0.057435360714794825,Tier 1,monthly_12m
PGC,2023,-0.19315158149842804,Tier 1,monthly_12m
WASH,2017,-0.022186127469698058,Tier 1,monthly_12m
WASH,2018,-0.07753805091369559,Tier 1,monthly_12m
WASH,2019,0.17716011769168727,Tier 1,monthly_12m
WASH,2020,-0.11797611028895949,Tier 1,monthly_12m
WASH,2021,0.3088214002087446,Tier 1,monthly_12m
WASH,2022,-0.12478112987030754,Tier 1,monthly_12m
WASH,2023,-0.2603191449782236,Tier 1,monthly_12m
PFBC,2017,0.13722321622675016,Tier 1,monthly_12m
PFBC,2018,-0.251410599866573,Tier 1,monthly_12m
PFBC,2019,0.42113901056501013,Tier 1,monthly_12m
PFBC,2020,-0.13399002905290192,Tier 1,monthly_12m
PFBC,2021,0.45590365512253284,Tier 1,monthly_12m
PFBC,2022,0.06477899571553447,Tier 1,monthly_12m
PFBC,2023,0.015618803199305642,Tier 1,monthly_12m
RBCAA,2017,-0.015322170700083904,Tier 1,monthly_12m
RBCAA,2018,0.04172398294240476,Tier 1,monthly_12m
RBCAA,2019,0.23713157077265223,Tier 1,monthly_12m
RBCAA,2020,-0.20228782514004284,Tier 1,monthly_12m
RBCAA,2021,0.44566598623413367,Tier 1,monthly_12m
RBCAA,2022,-0.16925087405058514,Tier 1,monthly_12m
RBCAA,2023,0.3926616742371436,Tier 1,monthly_12m
LKFN,2017,0.04311533633368825,Tier 1,monthly_12m
LKFN,2018,-0.15376249062097824,Tier 1,monthly_12m
LKFN,2019,0.24975512132273803,Tier 1,monthly_12m
LKFN,2020,0.1252374056007568,Tier 1,monthly_12m
LKFN,2021,0.5275679109859082,Tier 1,monthly_12m
LKFN,2022,-0.07013731278486302,Tier 1,monthly_12m
LKFN,2023,-0.07763319199498864,Tier 1,monthly_12m
CHCO,2017,0.024378424931261744,Tier 1,monthly_12m
CHCO,2018,0.02854801745779345,Tier 1,monthly_12m
CHCO,2019,0.24807751565812342,Tier 1,monthly_12m
CHCO,2020,-0.12152442474706793,Tier 1,monthly_12m
CHCO,2021,0.2125493013297186,Tier 1,monthly_12m
CHCO,2022,0.17233708625623967,Tier 1,monthly_12m
CHCO,2023,0.21907711264553664,Tier 1,monthly_12m
GABC,2017,0.02320094902724157,Tier 1,monthly_12m
GABC,2018,-0.20014389470296823,Tier 1,monthly_12m
GABC,2019,0.3109916725457247,Tier 1,monthly_12m
GABC,2020,-0.04780852651194534,Tier 1,monthly_12m
GABC,2021,0.20329186540535815,Tier 1,monthly_12m
GABC,2022,-0.01957399184321773,Tier 1,monthly_12m
GABC,2023,-0.10216816715833776,Tier 1,monthly_12m
TRST,2017,0.0855089882465141,Tier 1,monthly_12m
TRST,2018,-0.2301782342992671,Tier 1,monthly_12m
TRST,2019,0.30738472273753703,Tier 1,monthly_12m
TRST,2020,-0.1974918824849513,Tier 1,monthly_12m
TRST,2021,0.03934101745672258,Tier 1,monthly_12m
TRST,2022,0.17582091892206053,Tier 1,monthly_12m
TRST,2023,-0.13294333365903,Tier 1,monthly_12m
MOFG,2017,-0.09103852790461653,Tier 1,monthly_12m
MOFG,2018,-0.2411238816095742,Tier 1,monthly_12m
MOFG,2019,0.49835464779140515,Tier 1,monthly_12m
MOFG,2020,-0.29619550649429405,Tier 1,monthly_12m
MOFG,2021,0.3617172820980925,Tier 1,monthly_12m
MOFG,2022,0.010870645478266105,Tier 1,monthly_12m
SHBI,2018,-0.11338710681643349,Tier 1,monthly_12m
SHBI,2019,0.22605301262753374,Tier 1,monthly_12m
SHBI,2020,-0.12214260669093269,Tier 1,monthly_12m
SHBI,2021,0.46882104153299764,Tier 1,monthly_12m
SHBI,2022,-0.1435980524309659,Tier 1,monthly_12m
SHBI,2023,-0.15032695596058843,Tier 1,monthly_12m
CTBI,2017,-0.022517344113365034,Tier 1,monthly_12m
CTBI,2018,-0.13342216362535253,Tier 1,monthly_12m
CTBI,2019,0.2190420947236611,Tier 1,monthly_12m
CCNE,2017,0.007914746577608156,Tier 1,monthly_12m
CCNE,2018,-0.10462175518544958,Tier 1,monthly_12m
CCNE,2019,0.45923798588425613,Tier 1,monthly_12m
CCNE,2020,-0.3250644369258411,Tier 1,monthly_12m
CCNE,2021,0.27977650033813584,Tier 1,monthly_12m
CCNE,2022,-0.0776375256934112,Tier 1,monthly_12m
CCNE,2023,-0.015707665162883133,Tier 1,monthly_12m
FISI,2017,-0.06523873151333925,Tier 1,monthly_12m
FISI,2018,-0.14767862240814478,Tier 1,monthly_12m
FISI,2019,0.2913578987030403,Tier 1,monthly_12m
FISI,2020,-0.2554135062346602,Tier 1,monthly_12m
FISI,2021,0.4638648570236177,Tier 1,monthly_12m
FISI,2022,-0.1996327094378929,Tier 1,monthly_12m
FISI,2023,-0.06796414110027504,Tier 1,monthly_12m
WABC,2016,0.392207885499424,Tier 1,monthly_12m
WABC,2017,-0.026448558154384627,Tier 1,monthly_12m
WABC,2018,-0.03926955564248191,Tier 1,monthly_12m
WABC,2019,0.24851841588664225,Tier 1,monthly_12m
WABC,2020,-0.1612587324545428,Tier 1,monthly_12m
WABC,2021,0.07398703824363717,Tier 1,monthly_12m
WABC,2022,0.05159953127605221,Tier 1,monthly_12m
MBWM,2017,-0.04001090898533832,Tier 1,monthly_12m
MBWM,2018,-0.15725009431191994,Tier 1,monthly_12m
MBWM,2019,0.33310052017199876,Tier 1,monthly_12m
MBWM,2020,-0.22002137379857967,Tier 1,monthly_12m
MBWM,2021,0.3374000546742033,Tier 1,monthly_12m
MBWM,2022,-0.008635572016881699,Tier 1,monthly_12m
MBWM,2023,0.25772444462207766,Tier 1,monthly_12m
GSBC,2017,-0.03790331299964844,Tier 1,monthly_12m
GSBC,2018,-0.08794362039894887,Tier 1,monthly_12m
GSBC,2019,0.42735091695436034,Tier 1,monthly_12m
GSBC,2020,-0.18712633218034602,Tier 1,monthly_12m
GSBC,2021,0.2422053617968285,Tier 1,monthly_12m
GSBC,2022,0.03087680088547251,Tier 1,monthly_12m
GSBC,2023,0.028550940406072645,Tier 1,monthly_12m
TFIN,2017,0.20458891020581604,Tier 1,monthly_12m
TFIN,2018,-0.057142857080255904,Tier 1,monthly_12m
TFIN,2019,0.2801346801965301,Tier 1,monthly_12m
TFIN,2020,0.27695949503223805,Tier 1,monthly_12m
TFIN,2021,1.4527291451619142,Tier 1,monthly_12m
TFIN,2022,-0.5896036279153668,Tier 1,monthly_12m
TFIN,2023,0.6406793532410213,Tier 1,monthly_12m
CAC,2017,-0.03172205287601959,Tier 1,monthly_12m
CAC,2018,-0.12457001639452325,Tier 1,monthly_12m
CAC,2019,0.31780658399985784,Tier 1,monthly_12m
CAC,2020,-0.192666971797261,Tier 1,monthly_12m
CAC,2021,0.38868189985446366,Tier 1,monthly_12m
CAC,2022,-0.10362132598556884,Tier 1,monthly_12m
HONE,2022,-0.040928064558685695,Tier 1,monthly_12m
INBK,2018,-0.45974026355759146,Tier 1,monthly_12m
INBK,2019,0.17329601128088434,Tier 1,monthly_12m
INBK,2020,0.228424547397444,Tier 1,monthly_12m
INBK,2021,0.6479031016017021,Tier 1,monthly_12m
INBK,2022,-0.4801048458102809,Tier 1,monthly_12m
NFBK,2016,0.2795089040255203,Tier 1,monthly_12m
NFBK,2017,-0.12765361446265144,Tier 1,monthly_12m
NFBK,2018,-0.18568754650952057,Tier 1,monthly_12m
NFBK,2019,0.28662391854707137,Tier 1,monthly_12m
OSBC,2017,0.23946329982060321,Tier 1,monthly_12m
OSBC,2018,-0.04498494762473371,Tier 1,monthly_12m
OSBC,2019,0.039376453829313096,Tier 1,monthly_12m
OSBC,2020,-0.2469551395434949,Tier 1,monthly_12m
OSBC,2021,0.26243993918893094,Tier 1,monthly_12m
OSBC,2022,0.29213298887194905,Tier 1,monthly_12m
OSBC,2023,-0.02393961315571025,Tier 1,monthly_12m
HTBK,2018,-0.23835866364953717,Tier 1,monthly_12m
HTBK,2019,0.17622989473489548,Tier 1,monthly_12m
HTBK,2020,-0.2627766033846085,Tier 1,monthly_12m
HTBK,2021,0.41089093471776605,Tier 1,monthly_12m
HTBK,2022,0.13596608918361253,Tier 1,monthly_12m
FRBKQ,2017,0.011976047864505457,Tier 1,monthly_12m
FRBKQ,2018,-0.29349112432600133,Tier 1,monthly_12m
FRBKQ,2019,-0.29983249584605576,Tier 1,monthly_12m
THFF,2017,-0.09533227690458967,Tier 1,monthly_12m
THFF,2018,-0.09433882214136668,Tier 1,monthly_12m
THFF,2019,0.16779743973868477,Tier 1,monthly_12m
THFF,2020,-0.12751160695656383,Tier 1,monthly_12m
THFF,2021,0.19454169299737045,Tier 1,monthly_12m
THFF,2022,0.044120111285036456,Tier 1,monthly_12m
THFF,2023,-0.02616019260470892,Tier 1,monthly_12m
MPB,2018,-0.3219934866484523,Tier 1,monthly_12m
