ticker,year,annual_return_from_monthly,months_used,annual_return_direct,tier,total_return,data_source
HWC,2022,-0.012172350376174035,12.0,0.5054363564,Tier 1,-0.012172350376174035,monthly_12m
HWC,2023,0.03194650257308829,12.0,-0.01217235041,Tier 1,0.03194650257308829,monthly_12m
BANC,2017,0.2207145191275912,12.0,0.2195310731,Tier 1,0.2207145191275912,monthly_12m
BANC,2018,-0.3365504071628511,12.0,0.22071451920000001,Tier 1,-0.3365504071628511,monthly_12m
BANC,2019,0.3178500466937635,12.0,-0.3365504072,Tier 1,0.3178500466937635,monthly_12m
BANC,2020,-0.12651220507887706,12.0,0.3178500467,Tier 1,-0.12651220507887706,monthly_12m
BANC,2021,0.3508740043224474,12.0,-0.1265122051,Tier 1,0.3508740043224474,monthly_12m
BANC,2022,-0.17668546018712672,12.0,0.35087400440000005,Tier 1,-0.17668546018712672,monthly_12m
BANC,2023,-0.1311893296718808,12.0,-0.1766854602,Tier 1,-0.1311893296718808,monthly_12m
FULT,2016,0.48520048720648923,12.0,0.08441040384000001,Tier 1,0.48520048720648923,monthly_12m
FULT,2017,-0.023409499786114285,12.0,0.4852004872,Tier 1,-0.023409499786114285,monthly_12m
FULT,2018,-0.10776926629515238,12.0,-0.02340949979,Tier 1,-0.10776926629515238,monthly_12m
FULT,2019,0.16496939531427213,12.0,-0.1077692663,Tier 1,0.16496939531427213,monthly_12m
FULT,2020,-0.23215373514719284,12.0,0.1649693953,Tier 1,-0.23215373514719284,monthly_12m
FULT,2021,0.3900459830739291,12.0,-0.2321537352,Tier 1,0.3900459830739291,monthly_12m
FULT,2022,0.03132143424387368,12.0,0.3900459831,Tier 1,0.03132143424387368,monthly_12m
FULT,2023,0.0256226297907165,12.0,0.031321434259999996,Tier 1,0.0256226297907165,monthly_12m
CBSH,2016,0.45297192829653365,12.0,0.047958304490000006,Tier 1,0.45297192829653365,monthly_12m
CBSH,2017,0.03063597428031284,12.0,0.4529719284,Tier 1,0.03063597428031284,monthly_12m
CBSH,2018,0.07524853650343744,12.0,0.030635974269999998,Tier 1,0.07524853650343744,monthly_12m
CBSH,2019,0.287331075436422,12.0,0.0752485365,Tier 1,0.287331075436422,monthly_12m
CBSH,2020,0.03307166365299907,12.0,0.28733107539999997,Tier 1,0.03307166365299907,monthly_12m
CBSH,2021,0.11436327455084871,12.0,0.033071663700000004,Tier 1,0.11436327455084871,monthly_12m
CBSH,2022,0.055634751338317745,12.0,0.1143632746,Tier 1,0.055634751338317745,monthly_12m
CBSH,2023,-0.15938644119870227,12.0,0.05563475136,Tier 1,-0.15938644119870227,monthly_12m
TCBI,2016,0.5864022662198509,12.0,-0.09037364256,Tier 1,0.5864022662198509,monthly_12m
TCBI,2017,0.1339285714253573,12.0,0.5864022663,Tier 1,0.1339285714253573,monthly_12m
TCBI,2018,-0.42530933637524937,12.0,0.1339285714,Tier 1,-0.42530933637524937,monthly_12m
TCBI,2019,0.11117635545196114,12.0,-0.4253093363,Tier 1,0.11117635545196114,monthly_12m
TCBI,2020,0.04808877900251751,12.0,0.11117635549999999,Tier 1,0.04808877900251751,monthly_12m
TCBI,2021,0.012605042002032718,12.0,0.048088779170000005,Tier 1,0.012605042002032718,monthly_12m
TCBI,2022,0.0009958505991523037,12.0,0.01260504204,Tier 1,0.0009958505991523037,monthly_12m
TCBI,2023,0.07162991191965129,12.0,0.00099585054,Tier 1,0.07162991191965129,monthly_12m
UBSI,2016,0.2921443533807424,12.0,0.021906998610000002,Tier 1,0.2921443533807424,monthly_12m
UBSI,2017,-0.2212682820666051,12.0,0.2921443534,Tier 1,-0.2212682820666051,monthly_12m
UBSI,2018,-0.07045079170020463,12.0,-0.22126828199999998,Tier 1,-0.07045079170020463,monthly_12m
UBSI,2019,0.2881595412772946,12.0,-0.07045079168,Tier 1,0.2881595412772946,monthly_12m
UBSI,2020,-0.1146301513277701,12.0,0.2881595412,Tier 1,-0.1146301513277701,monthly_12m
UBSI,2021,0.1635285080942861,12.0,-0.11463015130000001,Tier 1,0.1635285080942861,monthly_12m
UBSI,2022,0.16044262839774648,12.0,0.163528508,Tier 1,0.16044262839774648,monthly_12m
UBSI,2023,-0.03127790898376803,12.0,0.1604426285,Tier 1,-0.03127790898376803,monthly_12m
GBCI,2016,0.3823866424108857,12.0,-0.03367114161,Tier 1,0.3823866424108857,monthly_12m
GBCI,2017,0.10590818752690367,12.0,0.3823866425,Tier 1,0.10590818752690367,monthly_12m
GBCI,2018,0.005839045503916118,12.0,0.1059081875,Tier 1,0.005839045503916118,monthly_12m
GBCI,2019,0.16927332518228422,12.0,0.00583904548,Tier 1,0.16927332518228422,monthly_12m
GBCI,2020,0.0048249574767178505,12.0,0.1692733252,Tier 1,0.0048249574767178505,monthly_12m
GBCI,2021,0.23604274340263487,12.0,0.0048249574499999994,Tier 1,0.23604274340263487,monthly_12m
GBCI,2022,-0.10364443188179728,12.0,0.2360427434,Tier 1,-0.10364443188179728,monthly_12m
UCB,2016,0.5413399791827935,12.0,0.04081049953,Tier 1,0.5413399791827935,monthly_12m
UCB,2017,-0.03674037280210041,12.0,0.5413399792,Tier 1,-0.03674037280210041,monthly_12m
UCB,2018,-0.22161739558604943,12.0,-0.0367403728,Tier 1,-0.22161739558604943,monthly_12m
UCB,2019,0.4742306621272989,12.0,-0.22161739560000002,Tier 1,0.4742306621272989,monthly_12m
UCB,2020,-0.04620697584135147,12.0,0.47423066210000003,Tier 1,-0.04620697584135147,monthly_12m
UCB,2021,0.29413205006160026,12.0,-0.04620697577,Tier 1,0.29413205006160026,monthly_12m
UCB,2022,-0.034663946777910626,12.0,0.2941320501,Tier 1,-0.034663946777910626,monthly_12m
UCB,2023,-0.10469486762957092,12.0,-0.03466394679,Tier 1,-0.10469486762957092,monthly_12m
SFNC,2016,0.23334772319718167,12.0,0.2886518248,Tier 1,0.23334772319718167,monthly_12m
SFNC,2017,-0.06441508957927278,12.0,0.23334772310000002,Tier 1,-0.06441508957927278,monthly_12m
SFNC,2018,-0.1374484010784366,12.0,-0.06441508961,Tier 1,-0.1374484010784366,monthly_12m
SFNC,2019,0.138899226865852,12.0,-0.1374484011,Tier 1,0.138899226865852,monthly_12m
SFNC,2020,-0.16236860607935033,12.0,0.1388992269,Tier 1,-0.16236860607935033,monthly_12m
SFNC,2021,0.4033860923262327,12.0,-0.1623686061,Tier 1,0.4033860923262327,monthly_12m
SFNC,2022,-0.24614561311611682,12.0,0.40338609239999995,Tier 1,-0.24614561311611682,monthly_12m
SFNC,2023,-0.04007560481189343,12.0,-0.2461456131,Tier 1,-0.04007560481189343,monthly_12m
ABCB,2016,0.2827302148090609,12.0,0.32566302649999995,Tier 1,0.2827302148090609,monthly_12m
ABCB,2017,0.10550458712984323,12.0,0.2827302148,Tier 1,0.10550458712984323,monthly_12m
ABCB,2018,-0.33817779705901574,12.0,0.1055045872,Tier 1,-0.33817779705901574,monthly_12m
ABCB,2019,0.3603614093755778,12.0,-0.338177797,Tier 1,0.3603614093755778,monthly_12m
ABCB,2020,-0.08397569058894827,12.0,0.36036140930000005,Tier 1,-0.08397569058894827,monthly_12m
ABCB,2021,0.3201805441799994,12.0,-0.08397569048999999,Tier 1,0.3201805441799994,monthly_12m
ABCB,2022,-0.038181726093623136,12.0,0.3201805442,Tier 1,-0.038181726093623136,monthly_12m
ABCB,2023,0.14268068842769877,12.0,-0.03818172612,Tier 1,0.14268068842769877,monthly_12m
EBC,2022,-0.1274318198495371,12.0,0.2554609054,Tier 1,-0.1274318198495371,monthly_12m
EBC,2023,-0.15019785123774454,12.0,-0.12743181979999998,Tier 1,-0.15019785123774454,monthly_12m
AUB,2016,,,,Tier 3,,excluded
AUB,2017,,,,Tier 3,,excluded
AUB,2018,,,,Tier 3,,excluded
AUB,2019,,,,Tier 3,,excluded
AUB,2020,,,,Tier 3,,excluded
AUB,2021,,,,Tier 3,,excluded
AUB,2022,,,,Tier 3,,excluded
AUB,2023,0.07140505584277723,12.0,,Tier 1,0.07140505584277723,monthly_12m
PFS,2016,0.45392838905291577,12.0,0.15419146420000002,Tier 1,0.45392838905291577,monthly_12m
PFS,2017,-0.012110592787272556,12.0,0.453928389,Tier 1,-0.012110592787272556,monthly_12m
PFS,2018,-0.07624736871958937,12.0,-0.012110592810000001,Tier 1,-0.07624736871958937,monthly_12m
PFS,2019,0.06739182393944354,12.0,-0.07624736872,Tier 1,0.06739182393944354,monthly_12m
PFS,2020,-0.22470805886535283,12.0,0.06739182396,Tier 1,-0.22470805886535283,monthly_12m
PFS,2021,0.40419035551977944,12.0,-0.2247080588,Tier 1,0.40419035551977944,monthly_12m
PFS,2022,-0.08059811772845615,12.0,0.4041903556,Tier 1,-0.08059811772845615,monthly_12m
FHB,2017,-0.1362235436896726,12.0,0.4449785156,Tier 1,-0.1362235436896726,monthly_12m
FHB,2018,-0.2014389041770812,12.0,-0.1362235438,Tier 1,-0.2014389041770812,monthly_12m
FHB,2019,0.33276901578538354,12.0,-0.2014389041,Tier 1,0.33276901578538354,monthly_12m
FHB,2020,-0.13793911926045188,12.0,0.3327690158,Tier 1,-0.13793911926045188,monthly_12m
FHB,2021,0.20328937481980103,12.0,-0.1379391192,Tier 1,0.20328937481980103,monthly_12m
FHB,2022,-0.009112994114533701,12.0,0.2032893748,Tier 1,-0.009112994114533701,monthly_12m
FHB,2023,-0.07539139980784115,12.0,-0.00911299407,Tier 1,-0.07539139980784115,monthly_12m
BOH,2016,0.4477414836092022,12.0,0.09110402522,Tier 1,0.4477414836092022,monthly_12m
BOH,2017,-0.009330679017003352,12.0,0.4477414836,Tier 1,-0.009330679017003352,monthly_12m
BOH,2018,-0.19196065405970186,12.0,-0.00933067902,Tier 1,-0.19196065405970186,monthly_12m
BOH,2019,0.45833283567520144,12.0,-0.1919606541,Tier 1,0.45833283567520144,monthly_12m
BOH,2020,-0.16253802555242558,12.0,0.4583328357,Tier 1,-0.16253802555242558,monthly_12m
BOH,2021,0.1286283063578204,12.0,-0.1625380256,Tier 1,0.1286283063578204,monthly_12m
BOH,2022,-0.04148068450268283,12.0,0.1286283064,Tier 1,-0.04148068450268283,monthly_12m
CATY,2016,0.24339214564148293,12.0,0.2471105869,Tier 1,0.24339214564148293,monthly_12m
CATY,2017,0.13419653059922876,12.0,0.2433921457,Tier 1,0.13419653059922876,monthly_12m
CATY,2018,-0.1847875887877738,12.0,0.1341965306,Tier 1,-0.1847875887877738,monthly_12m
CATY,2019,0.17511181400357945,12.0,-0.1847875887,Tier 1,0.17511181400357945,monthly_12m
CATY,2020,-0.11516444084137101,12.0,0.1751118139,Tier 1,-0.11516444084137101,monthly_12m
CATY,2021,0.3778091138574702,12.0,-0.11516444099999999,Tier 1,0.3778091138574702,monthly_12m
CATY,2022,-0.020934081994356868,12.0,0.3778091138,Tier 1,-0.020934081994356868,monthly_12m
CATY,2023,0.13455284741432316,12.0,-0.02093408201,Tier 1,0.13455284741432316,monthly_12m
HOMB,2016,0.37068114503016547,12.0,0.2599502489,Tier 1,0.37068114503016547,monthly_12m
HOMB,2017,-0.16276557431970384,12.0,0.370681145,Tier 1,-0.16276557431970384,monthly_12m
HOMB,2018,-0.2972043010763311,12.0,-0.1627655743,Tier 1,-0.2972043010763311,monthly_12m
HOMB,2019,0.20318237452860788,12.0,-0.2972043011,Tier 1,0.20318237452860788,monthly_12m
HOMB,2020,-0.00915564611587516,12.0,0.2031823745,Tier 1,-0.00915564611587516,monthly_12m
HOMB,2021,0.2500000001248206,12.0,-0.00915564604,Tier 1,0.2500000001248206,monthly_12m
HOMB,2022,-0.03793248408807348,12.0,0.2500000001,Tier 1,-0.03793248408807348,monthly_12m
HOMB,2023,0.14796381803509173,12.0,-0.03793248414,Tier 1,0.14796381803509173,monthly_12m
CUBI,2017,-0.27442769397839006,12.0,0.3159441586,Tier 1,-0.27442769397839006,monthly_12m
CUBI,2018,-0.29973066565440276,12.0,-0.274427694,Tier 1,-0.29973066565440276,monthly_12m
CUBI,2019,0.30824175817992994,12.0,-0.2997306656,Tier 1,0.30824175817992994,monthly_12m
CUBI,2020,-0.23645527079898665,12.0,0.3082417583,Tier 1,-0.23645527079898665,monthly_12m
CUBI,2021,2.5957095713151834,12.0,-0.23645527090000001,Tier 1,2.5957095713151834,monthly_12m
CUBI,2022,-0.566467798690383,12.0,2.595709571,Tier 1,-0.566467798690383,monthly_12m
WSFS,2016,0.44319667880213864,12.0,0.2720772088,Tier 1,0.44319667880213864,monthly_12m
WSFS,2017,0.03912746746686313,12.0,0.44319667879999997,Tier 1,0.03912746746686313,monthly_12m
WSFS,2018,-0.20077126501767184,12.0,0.03912746748,Tier 1,-0.20077126501767184,monthly_12m
WSFS,2019,0.1732815764981579,12.0,-0.20077126499999998,Tier 1,0.1732815764981579,monthly_12m
WSFS,2020,0.03618057670060493,12.0,0.1732815766,Tier 1,0.03618057670060493,monthly_12m
WSFS,2021,0.12857501419611617,12.0,0.036180576719999996,Tier 1,0.12857501419611617,monthly_12m
WSFS,2022,-0.08434221371956874,12.0,0.1285750142,Tier 1,-0.08434221371956874,monthly_12m
WSFS,2023,0.028671390222473336,12.0,-0.08434221373,Tier 1,0.028671390222473336,monthly_12m
INDB,2016,0.5479890139218935,12.0,0.11148124490000001,Tier 1,0.5479890139218935,monthly_12m
INDB,2017,0.010501492335315943,12.0,0.5479890139,Tier 1,0.010501492335315943,monthly_12m
INDB,2018,0.027253922344071535,12.0,0.010501492329999999,Tier 1,0.027253922344071535,monthly_12m
INDB,2019,0.21127780441435995,12.0,0.02725392238,Tier 1,0.21127780441435995,monthly_12m
INDB,2020,-0.09584794382758344,12.0,0.2112778044,Tier 1,-0.09584794382758344,monthly_12m
INDB,2021,0.14342599166584402,12.0,-0.09584794383,Tier 1,0.14342599166584402,monthly_12m
INDB,2022,0.06221626101706135,12.0,0.1434259917,Tier 1,0.06221626101706135,monthly_12m
INDB,2023,-0.1890905912333395,12.0,0.06221626106000001,Tier 1,-0.1890905912333395,monthly_12m
MBIN,2019,0.003135239989666694,12.0,0.02427413555,Tier 1,0.003135239989666694,monthly_12m
MBIN,2022,-0.22064977218680082,12.0,0.7281196477,Tier 1,-0.22064977218680082,monthly_12m
MBIN,2023,0.769895838497114,12.0,-0.22064977219999998,Tier 1,0.769895838497114,monthly_12m
WSBC,2016,0.4761875383855072,12.0,-0.11207210890000001,Tier 1,0.4761875383855072,monthly_12m
WSBC,2017,-0.030140838443857176,12.0,0.47618753830000005,Tier 1,-0.030140838443857176,monthly_12m
WSBC,2018,-0.07360497935281685,12.0,-0.03014083845,Tier 1,-0.07360497935281685,monthly_12m
WSBC,2019,0.06533174845249201,12.0,-0.07360497943000001,Tier 1,0.06533174845249201,monthly_12m
WSBC,2020,-0.16226086794425532,12.0,0.06533174849,Tier 1,-0.16226086794425532,monthly_12m
WSBC,2021,0.21311217598539556,12.0,-0.1622608679,Tier 1,0.21311217598539556,monthly_12m
WSBC,2022,0.09897772878067901,12.0,0.21311217589999998,Tier 1,0.09897772878067901,monthly_12m
WSBC,2023,-0.10842209688846116,12.0,0.09897772876,Tier 1,-0.10842209688846116,monthly_12m
FFBC,2016,0.6237405913206113,12.0,0.006772976429999999,Tier 1,0.6237405913206113,monthly_12m
FFBC,2017,-0.04946260959751558,12.0,0.6237405912,Tier 1,-0.04946260959751558,monthly_12m
FFBC,2018,-0.07561601021573106,12.0,-0.049462609559999995,Tier 1,-0.07561601021573106,monthly_12m
FFBC,2019,0.11292607036017799,12.0,-0.07561601013,Tier 1,0.11292607036017799,monthly_12m
FFBC,2020,-0.2689652370849669,12.0,0.1129260704,Tier 1,-0.2689652370849669,monthly_12m
FFBC,2021,0.4458926657069584,12.0,-0.2689652372,Tier 1,0.4458926657069584,monthly_12m
FFBC,2022,0.03387251604594721,12.0,0.44589266569999997,Tier 1,0.03387251604594721,monthly_12m
FFBC,2023,0.02394589795256019,12.0,0.03387251603,Tier 1,0.02394589795256019,monthly_12m
FRME,2016,0.5105479103766679,12.0,0.1358741634,Tier 1,0.5105479103766679,monthly_12m
FRME,2017,0.13616536767212128,12.0,0.5105479103,Tier 1,0.13616536767212128,monthly_12m
FRME,2018,-0.169278358574678,12.0,0.13616536769999998,Tier 1,-0.169278358574678,monthly_12m
FRME,2019,0.24606746660869994,12.0,-0.1692783585,Tier 1,0.24606746660869994,monthly_12m
FRME,2020,-0.06912479480558287,12.0,0.24606746659999998,Tier 1,-0.06912479480558287,monthly_12m
FRME,2021,0.14968834994077085,12.0,-0.06912479479,Tier 1,0.14968834994077085,monthly_12m
FRME,2022,0.010994556844359016,12.0,0.1496883499,Tier 1,0.010994556844359016,monthly_12m
FRME,2023,-0.05845906374612497,12.0,0.010994556859999999,Tier 1,-0.05845906374612497,monthly_12m
TRMK,2016,0.6013165535370311,12.0,-0.024288358620000002,Tier 1,0.6013165535370311,monthly_12m
TRMK,2017,-0.08024610266165944,12.0,0.6013165536,Tier 1,-0.08024610266165944,monthly_12m
TRMK,2018,-0.0821900556886207,12.0,-0.08024610267,Tier 1,-0.0821900556886207,monthly_12m
TRMK,2019,0.24727896935976434,12.0,-0.08219005569,Tier 1,0.24727896935976434,monthly_12m
TRMK,2020,-0.17906491712338113,12.0,0.24727896940000002,Tier 1,-0.17906491712338113,monthly_12m
TRMK,2021,0.2237477599307316,12.0,-0.17906491719999998,Tier 1,0.2237477599307316,monthly_12m
TRMK,2022,0.1067760130685953,12.0,0.2237477599,Tier 1,0.1067760130685953,monthly_12m
RNST,2016,,,,Tier 3,,excluded
RNST,2017,,,,Tier 3,,excluded
RNST,2018,,,,Tier 3,,excluded
RNST,2019,,,,Tier 3,,excluded
RNST,2020,,,,Tier 3,,excluded
RNST,2021,,,,Tier 3,,excluded
RNST,2022,,,,Tier 3,,excluded
PPBI,2017,,,,Tier 3,,excluded
PPBI,2018,,,,Tier 3,,excluded
PPBI,2019,,,,Tier 3,,excluded
PPBI,2020,,,,Tier 3,,excluded
PPBI,2021,,,,Tier 3,,excluded
PPBI,2022,,,,Tier 3,,excluded
SFBS,2016,,,,Tier 3,,excluded
SFBS,2017,,,,Tier 3,,excluded
SFBS,2018,,,,Tier 3,,excluded
SFBS,2019,,,,Tier 3,,excluded
SFBS,2020,,,,Tier 3,,excluded
SFBS,2021,0.27117010179799705,7.0,,Tier 3,,excluded
SFBS,2022,-0.1787248000513305,12.0,0.2711701018,Tier 1,-0.1787248000513305,monthly_12m
TOWN,2016,0.6285740096124681,12.0,0.4166585506,Tier 1,0.6285740096124681,monthly_12m
TOWN,2017,-0.05910249050196692,12.0,0.6285740096,Tier 1,-0.05910249050196692,monthly_12m
TOWN,2018,-0.2040018741684091,12.0,-0.05910249049,Tier 1,-0.2040018741684091,monthly_12m
TOWN,2019,0.19205844802221828,12.0,-0.2040018741,Tier 1,0.19205844802221828,monthly_12m
TOWN,2020,-0.12243268259826612,12.0,0.19205844800000002,Tier 1,-0.12243268259826612,monthly_12m
TOWN,2021,0.37978334510609635,12.0,-0.12243268260000001,Tier 1,0.37978334510609635,monthly_12m
HOPE,2017,-0.1439878267070892,12.0,0.3086754487,Tier 1,-0.1439878267070892,monthly_12m
HOPE,2018,-0.32857599041151053,12.0,-0.1439878267,Tier 1,-0.32857599041151053,monthly_12m
HOPE,2019,0.3035609495109306,12.0,-0.32857599039999996,Tier 1,0.3035609495109306,monthly_12m
HOPE,2020,-0.22116833520337686,12.0,0.3035609495,Tier 1,-0.22116833520337686,monthly_12m
HOPE,2021,0.40377837253272797,12.0,-0.2211683352,Tier 1,0.40377837253272797,monthly_12m
HOPE,2022,-0.09543888994425109,12.0,0.4037783725,Tier 1,-0.09543888994425109,monthly_12m
HOPE,2023,-0.001420079135297625,12.0,-0.09543888995,Tier 1,-0.001420079135297625,monthly_12m
CBU,2016,0.5903897535086324,12.0,0.08256506095,Tier 1,0.5903897535086324,monthly_12m
CBU,2017,-0.1088517851599472,12.0,0.5903897535,Tier 1,-0.1088517851599472,monthly_12m
CBU,2018,0.11090869017068439,12.0,-0.1088517852,Tier 1,0.11090869017068439,monthly_12m
CBU,2019,0.2465415697616884,12.0,0.11090869019999999,Tier 1,0.2465415697616884,monthly_12m
CBU,2020,-0.09668445147660598,12.0,0.2465415698,Tier 1,-0.09668445147660598,monthly_12m
CBU,2021,0.22272088529694956,12.0,-0.09668445146,Tier 1,0.22272088529694956,monthly_12m
CBU,2022,-0.13156487491193458,12.0,0.2227208853,Tier 1,-0.13156487491193458,monthly_12m
CBU,2023,-0.14228297240054188,12.0,-0.1315648749,Tier 1,-0.14228297240054188,monthly_12m
HTH,2016,0.5539960625935176,12.0,-0.03659147871,Tier 1,0.5539960625935176,monthly_12m
HTH,2017,-0.14190389414180515,12.0,0.5539960626,Tier 1,-0.14190389414180515,monthly_12m
HTH,2018,-0.28696050741320234,12.0,-0.1419038941,Tier 1,-0.28696050741320234,monthly_12m
HTH,2019,0.4193409696926609,12.0,-0.2869605074,Tier 1,0.4193409696926609,monthly_12m
HTH,2020,0.12419543308250414,12.0,0.4193409697,Tier 1,0.12419543308250414,monthly_12m
HTH,2021,0.29526769244549245,12.0,0.12419543300000001,Tier 1,0.29526769244549245,monthly_12m
HTH,2022,-0.12856699838725494,12.0,0.2952676925,Tier 1,-0.12856699838725494,monthly_12m
HTH,2023,0.19769350492878845,12.0,-0.1285669983,Tier 1,0.19769350492878845,monthly_12m
BANR,2016,0.23598650823945655,12.0,0.08254520821,Tier 1,0.23598650823945655,monthly_12m
BANR,2017,0.02251525997516235,12.0,0.2359865082,Tier 1,0.02251525997516235,monthly_12m
BANR,2018,0.0005347210831709859,12.0,0.02251525995,Tier 1,0.0005347210831709859,monthly_12m
BANR,2019,0.09022634953978281,12.0,0.00053472114,Tier 1,0.09022634953978281,monthly_12m
BANR,2020,-0.12539007418658654,12.0,0.09022634951000001,Tier 1,-0.12539007418658654,monthly_12m
BANR,2021,0.3427158058671589,12.0,-0.1253900743,Tier 1,0.3427158058671589,monthly_12m
BANR,2022,0.07174391527517643,12.0,0.3427158059,Tier 1,0.07174391527517643,monthly_12m
BANR,2023,-0.1195387090968687,12.0,0.07174391523,Tier 1,-0.1195387090968687,monthly_12m
IBOC,2016,0.6229740820094163,12.0,-0.00900491374,Tier 1,0.6229740820094163,monthly_12m
IBOC,2017,-0.009977230341941423,12.0,0.6229740819,Tier 1,-0.009977230341941423,monthly_12m
IBOC,2018,-0.11776346073531019,12.0,-0.009977230259999999,Tier 1,-0.11776346073531019,monthly_12m
IBOC,2019,0.2864819249420656,12.0,-0.1177634608,Tier 1,0.2864819249420656,monthly_12m
IBOC,2020,-0.0958985525297521,12.0,0.286481925,Tier 1,-0.0958985525297521,monthly_12m
IBOC,2021,0.1646673733564159,12.0,-0.09589855253,Tier 1,0.1646673733564159,monthly_12m
IBOC,2022,0.10938738547765325,12.0,0.1646673734,Tier 1,0.10938738547765325,monthly_12m
IBOC,2023,0.2196936939351153,12.0,0.10938738560000001,Tier 1,0.2196936939351153,monthly_12m
EFSC,2017,0.06104751601654801,12.0,0.5367385558,Tier 1,0.06104751601654801,monthly_12m
EFSC,2018,-0.15846944838044996,12.0,0.06104751607,Tier 1,-0.15846944838044996,monthly_12m
EFSC,2019,0.2998158716516266,12.0,-0.15846944840000002,Tier 1,0.2998158716516266,monthly_12m
EFSC,2020,-0.2582595996628324,12.0,0.2998158717,Tier 1,-0.2582595996628324,monthly_12m
EFSC,2021,0.3688466291900334,12.0,-0.2582595996,Tier 1,0.3688466291900334,monthly_12m
EFSC,2022,0.060223888714246776,12.0,0.36884662919999994,Tier 1,0.060223888714246776,monthly_12m
EFSC,2023,-0.06671342845755313,12.0,0.06022388863,Tier 1,-0.06671342845755313,monthly_12m
SBCF,2017,0.14279238449348597,12.0,0.4726301736,Tier 1,0.14279238449348597,monthly_12m
SBCF,2018,0.032130107061194346,12.0,0.14279238449999998,Tier 1,0.032130107061194346,monthly_12m
SBCF,2019,0.17486548801500246,12.0,0.0321301071,Tier 1,0.17486548801500246,monthly_12m
SBCF,2020,-0.03663722598836738,12.0,0.174865488,Tier 1,-0.03663722598836738,monthly_12m
SBCF,2021,0.2160516822875147,12.0,-0.03663722595,Tier 1,0.2160516822875147,monthly_12m
SBCF,2022,-0.10098686365028997,12.0,0.2160516823,Tier 1,-0.10098686365028997,monthly_12m
CVBF,2016,0.38466270838915007,12.0,0.0864732969,Tier 1,0.38466270838915007,monthly_12m
CVBF,2017,0.05093489059880385,12.0,0.3846627084,Tier 1,0.05093489059880385,monthly_12m
CVBF,2018,-0.11983692764747644,12.0,0.05093489058,Tier 1,-0.11983692764747644,monthly_12m
CVBF,2019,0.1021172434260762,12.0,-0.1198369276,Tier 1,0.1021172434260762,monthly_12m
CVBF,2020,-0.05225257808486872,12.0,0.1021172434,Tier 1,-0.05225257808486872,monthly_12m
CVBF,2021,0.13576974880625592,12.0,-0.05225257809,Tier 1,0.13576974880625592,monthly_12m
CVBF,2022,0.24018151384714082,12.0,0.1357697488,Tier 1,0.24018151384714082,monthly_12m
CVBF,2023,-0.18406920834312734,12.0,0.2401815138,Tier 1,-0.18406920834312734,monthly_12m
NWBI,2016,0.4058778367025524,12.0,0.1171813796,Tier 1,0.4058778367025524,monthly_12m
NWBI,2017,-0.03534152856230577,12.0,0.4058778367,Tier 1,-0.03534152856230577,monthly_12m
NWBI,2018,0.05397081967335793,12.0,-0.03534152861,Tier 1,0.05397081967335793,monthly_12m
NWBI,2019,0.023473694793550548,12.0,0.05397081964,Tier 1,0.023473694793550548,monthly_12m
NWBI,2020,-0.1798980666200184,12.0,0.023473694780000002,Tier 1,-0.1798980666200184,monthly_12m
NWBI,2021,0.1781907992471119,12.0,-0.1798980666,Tier 1,0.1781907992471119,monthly_12m
NWBI,2022,0.04591078227020806,12.0,0.1781907993,Tier 1,0.04591078227020806,monthly_12m
DCOM,2017,-0.061545390295503544,12.0,0.2702577949,Tier 1,-0.061545390295503544,monthly_12m
DCOM,2018,-0.2593148220053696,12.0,-0.061545390309999996,Tier 1,-0.2593148220053696,monthly_12m
DCOM,2019,0.33969591970524116,12.0,-0.259314822,Tier 1,0.33969591970524116,monthly_12m
DCOM,2020,-0.25113017677297866,12.0,0.3396959197,Tier 1,-0.25113017677297866,monthly_12m
DCOM,2021,0.4990397136273541,12.0,-0.25113017670000004,Tier 1,0.4990397136273541,monthly_12m
DCOM,2022,-0.06819596053006538,12.0,0.4990397136,Tier 1,-0.06819596053006538,monthly_12m
FFIN,2016,0.528532679957495,12.0,0.030337158899999998,Tier 1,0.528532679957495,monthly_12m
FFIN,2017,0.014497384578491257,12.0,0.52853268,Tier 1,0.014497384578491257,monthly_12m
FFIN,2018,0.2996187989309451,12.0,0.014497384600000001,Tier 1,0.2996187989309451,monthly_12m
FFIN,2019,0.23461716131748966,12.0,0.299618799,Tier 1,0.23461716131748966,monthly_12m
FFIN,2020,0.04818194474649351,12.0,0.2346171613,Tier 1,0.04818194474649351,monthly_12m
FFIN,2021,0.4221575118128613,12.0,0.04818194477,Tier 1,0.4221575118128613,monthly_12m
FFIN,2022,-0.3120944241337942,12.0,0.4221575119,Tier 1,-0.3120944241337942,monthly_12m
FFIN,2023,-0.09808080060116586,12.0,-0.3120944241,Tier 1,-0.09808080060116586,monthly_12m
NBTB,2016,0.5462110729609244,12.0,0.09725511012,Tier 1,0.5462110729609244,monthly_12m
NBTB,2017,-0.09910754281413803,12.0,0.5462110728999999,Tier 1,-0.09910754281413803,monthly_12m
NBTB,2018,-0.035170762633039976,12.0,-0.09910754281999999,Tier 1,-0.035170762633039976,monthly_12m
NBTB,2019,0.20585160311632955,12.0,-0.03517076267,Tier 1,0.20585160311632955,monthly_12m
NBTB,2020,-0.18125945436853874,12.0,0.2058516031,Tier 1,-0.18125945436853874,monthly_12m
