Index,Date,Instrument,Total Return
6668,7/31/18,CMA.N,6.621205457
6669,8/31/18,CMA.N,0.557045593
6670,9/30/18,CMA.N,-6.871283427
6671,10/31/18,CMA.N,-9.578713967
6672,11/30/18,CMA.N,-2.918097106
6673,12/31/18,CMA.N,-12.50075771
6674,1/31/19,CMA.N,14.63095065
6675,2/28/19,CMA.N,10.62992126
6676,3/31/19,CMA.N,-15.14417244
6677,4/30/19,CMA.N,7.187670486
6678,5/31/19,CMA.N,-12.43160707
6679,6/30/19,CMA.N,6.569717437
6680,7/31/19,CMA.N,0.770925109
6681,8/31/19,CMA.N,-15.77868852
6682,9/30/19,CMA.N,8.147162123
6683,10/31/19,CMA.N,-0.863767238
6684,11/30/19,CMA.N,7.627636808
6685,12/31/19,CMA.N,2.849170392
6686,1/31/20,CMA.N,-14.75958188
6687,2/29/20,CMA.N,-13.93067364
6688,3/31/20,CMA.N,-43.17847685
6689,4/30/20,CMA.N,18.81390593
6690,5/31/20,CMA.N,4.274239819
6691,6/30/20,CMA.N,6.635299937
6692,7/31/20,CMA.N,1.102362207
6693,8/31/20,CMA.N,2.622014539
6694,9/30/20,CMA.N,-1.633214661
6695,10/31/20,CMA.N,18.98039216
6696,11/30/20,CMA.N,8.108108111
6697,12/31/20,CMA.N,15.02645179
6698,1/31/21,CMA.N,2.398854279
6699,2/28/21,CMA.N,19.05594406
6700,3/31/21,CMA.N,6.352600524
6701,4/30/21,CMA.N,4.767214944
6702,5/31/21,CMA.N,4.430548167
6703,6/30/21,CMA.N,-8.253644789
6704,7/31/21,CMA.N,-3.756658257
6705,8/31/21,CMA.N,7.646373434
6706,9/30/21,CMA.N,9.951951488
6707,10/31/21,CMA.N,5.701863353
6708,11/30/21,CMA.N,-3.008579154
6709,12/31/21,CMA.N,6.272333441
6710,1/31/22,CMA.N,6.64367816
6711,2/28/22,CMA.N,2.920888121
6712,3/31/22,CMA.N,-4.589769531
6713,4/30/22,CMA.N,-9.432710382
6714,5/31/22,CMA.N,1.5995116
6715,6/30/22,CMA.N,-11.01221684
6716,7/31/22,CMA.N,5.982556554
6717,8/31/22,CMA.N,3.253182461
6718,9/30/22,CMA.N,-10.70366755
6719,10/31/22,CMA.N,-0.843881856
6720,11/30/22,CMA.N,1.758865248
6721,12/31/22,CMA.N,-5.842783871
6722,1/31/23,CMA.N,9.663425583
6723,2/28/23,CMA.N,-4.37866594
6724,3/31/23,CMA.N,-37.0489383
6725,4/30/23,CMA.N,-0.115154308
6726,5/31/23,CMA.N,-16.76273922
6727,6/30/23,CMA.N,19.35162805
6728,7/31/23,CMA.N,27.38432483
6729,8/31/23,CMA.N,-10.84136397
6730,9/30/23,CMA.N,-12.23640326
6731,10/31/23,CMA.N,-5.174488567
6732,11/30/23,CMA.N,14.7715736
6733,12/31/23,CMA.N,24.96130518
6734,1/31/13,CNOB.OQ,3.938897765
6735,2/28/13,CNOB.OQ,3.50584307
6736,3/31/13,CNOB.OQ,0.241935483
6737,4/30/13,CNOB.OQ,-5.848766324
6738,5/31/13,CNOB.OQ,11.41630901
6739,6/30/13,CNOB.OQ,-2.234206468
6740,7/31/13,CNOB.OQ,19.40934243
6741,8/31/13,CNOB.OQ,-7.365627075
6742,9/30/13,CNOB.OQ,2.005730662
6743,10/31/13,CNOB.OQ,5.589640403
6744,11/30/13,CNOB.OQ,9.826203207
6745,12/31/13,CNOB.OQ,14.18137553
6746,1/31/14,CNOB.OQ,-4.991305522
6747,2/28/14,CNOB.OQ,4.845070421
6748,3/31/14,CNOB.OQ,2.095647498
6749,4/30/14,CNOB.OQ,-2.189885655
6750,5/31/14,CNOB.OQ,0.270124257
6751,6/30/14,CNOB.OQ,3.609913794
6752,7/31/14,CNOB.OQ,-0.8154471
6753,8/31/14,CNOB.OQ,2.000000002
6754,9/30/14,CNOB.OQ,-1.702786376
6755,10/31/14,CNOB.OQ,-2.494075719
6756,11/30/14,CNOB.OQ,-0.108108109
6757,12/31/14,CNOB.OQ,2.813852815
6758,1/31/15,CNOB.OQ,-2.757058208
6759,2/28/15,CNOB.OQ,-0.760869566
6760,3/31/15,CNOB.OQ,6.57174151
6761,4/30/15,CNOB.OQ,-0.857855457
6762,5/31/15,CNOB.OQ,1.196670135
6763,6/30/15,CNOB.OQ,10.6940874
6764,7/31/15,CNOB.OQ,-0.450608198
6765,8/31/15,CNOB.OQ,-10.34644195
6766,9/30/15,CNOB.OQ,0.783289817
6767,10/31/15,CNOB.OQ,-7.126301833
6768,11/30/15,CNOB.OQ,9.299719887
6769,12/31/15,CNOB.OQ,-4.202972835
6770,1/31/16,CNOB.OQ,-10.63507572
6771,2/29/16,CNOB.OQ,-7.276007216
6772,3/31/16,CNOB.OQ,6.031128405
6773,4/30/16,CNOB.OQ,5.734938564
6774,5/31/16,CNOB.OQ,-7.960488087
6775,6/30/16,CNOB.OQ,-0.946969697
6776,7/31/16,CNOB.OQ,8.266137141
6777,8/31/16,CNOB.OQ,5.204021289
6778,9/30/16,CNOB.OQ,1.517706578
6779,10/31/16,CNOB.OQ,2.023087822
6780,11/30/16,CNOB.OQ,28.06539509
6781,12/31/16,CNOB.OQ,10.42553192
6782,1/31/17,CNOB.OQ,-4.534233771
6783,2/28/17,CNOB.OQ,1.6194332
6784,3/31/17,CNOB.OQ,-3.386454182
6785,4/30/17,CNOB.OQ,-8.161438912
6786,5/31/17,CNOB.OQ,-1.801801801
6787,6/30/17,CNOB.OQ,3.440366972
6788,7/31/17,CNOB.OQ,0.105770306
6789,8/31/17,CNOB.OQ,1.333333334
6790,9/30/17,CNOB.OQ,7.894736842
6791,10/31/17,CNOB.OQ,9.475095506
6792,11/30/17,CNOB.OQ,1.117318437
6793,12/31/17,CNOB.OQ,-5.156537754
6794,1/31/18,CNOB.OQ,13.50074682
6795,2/28/18,CNOB.OQ,-1.200686108
6796,3/31/18,CNOB.OQ,-2.25E-09
6797,4/30/18,CNOB.OQ,-8.09040047
6798,5/31/18,CNOB.OQ,-0.56818182
6799,6/30/18,CNOB.OQ,-5.142857144
6800,7/31/18,CNOB.OQ,-0.104001662
6801,8/31/18,CNOB.OQ,-0.60483871
6802,9/30/18,CNOB.OQ,-3.651115616
6803,10/31/18,CNOB.OQ,-12.42037811
6804,11/30/18,CNOB.OQ,-2.846116738
6805,12/31/18,CNOB.OQ,-8.291956306
6806,1/31/19,CNOB.OQ,8.706906936
6807,2/28/19,CNOB.OQ,7.849999999
6808,3/31/19,CNOB.OQ,-8.669448308
6809,4/30/19,CNOB.OQ,11.29027941
6810,5/31/19,CNOB.OQ,-3.756298674
6811,6/30/19,CNOB.OQ,7.853403142
6812,7/31/19,CNOB.OQ,1.273630413
6813,8/31/19,CNOB.OQ,-10.4111986
6814,9/30/19,CNOB.OQ,8.3984375
6815,10/31/19,CNOB.OQ,9.818217669
6816,11/30/19,CNOB.OQ,3.747940691
6817,12/31/19,CNOB.OQ,2.104009528
6818,1/31/20,CNOB.OQ,-7.876018738
6819,2/29/20,CNOB.OQ,-11.01228293
6820,3/31/20,CNOB.OQ,-36.03046168
6821,4/30/20,CNOB.OQ,11.90014254
6822,5/31/20,CNOB.OQ,-1.874163318
6823,6/30/20,CNOB.OQ,9.959072306
6824,7/31/20,CNOB.OQ,-14.45409429
6825,8/31/20,CNOB.OQ,10.2867013
6826,9/30/20,CNOB.OQ,-6.944444445
6827,10/31/20,CNOB.OQ,9.665955934
6828,11/30/20,CNOB.OQ,15.50173819
6829,12/31/20,CNOB.OQ,11.61872532
6830,1/31/21,CNOB.OQ,7.377463363
6831,2/28/21,CNOB.OQ,9.753368417
6832,3/31/21,CNOB.OQ,9.126130005
6833,4/30/21,CNOB.OQ,7.100591716
6834,5/31/21,CNOB.OQ,2.389049583
6835,6/30/21,CNOB.OQ,-5.489346335
6836,7/31/21,CNOB.OQ,0.496752006
6837,8/31/21,CNOB.OQ,9.196180925
6838,9/30/21,CNOB.OQ,4.893393918
6839,10/31/21,CNOB.OQ,12.39586804
6840,11/30/21,CNOB.OQ,-3.286974578
6841,12/31/21,CNOB.OQ,0.646153847
6842,1/31/22,CNOB.OQ,-2.140018342
6843,2/28/22,CNOB.OQ,3.503008846
6844,3/31/22,CNOB.OQ,-2.999999999
6845,4/30/22,CNOB.OQ,-12.96469853
6846,5/31/22,CNOB.OQ,-0.501246041
6847,6/30/22,CNOB.OQ,-11.28447025
6848,7/31/22,CNOB.OQ,8.139059304
6849,8/31/22,CNOB.OQ,-4.813967251
6850,9/30/22,CNOB.OQ,-7.870555332
6851,10/31/22,CNOB.OQ,8.629661752
6852,11/30/22,CNOB.OQ,5.400992885
6853,12/31/22,CNOB.OQ,-7.736280488
6854,1/31/23,CNOB.OQ,-1.817430813
6855,2/28/23,CNOB.OQ,2.676584027
6856,3/31/23,CNOB.OQ,-27.0927835
6857,4/30/23,CNOB.OQ,-10.74660633
6858,5/31/23,CNOB.OQ,-12.86120269
6859,6/30/23,CNOB.OQ,22.16494845
6860,7/31/23,CNOB.OQ,23.38758288
6861,8/31/23,CNOB.OQ,-5.822699631
6862,9/30/23,CNOB.OQ,-6.746861925
6863,10/31/23,CNOB.OQ,-8.637128432
6864,11/30/23,CNOB.OQ,21.76737424
6865,12/31/23,CNOB.OQ,16.53102747
6866,1/31/13,COFS.OQ,NaN
6867,2/28/13,COFS.OQ,NaN
6868,3/31/13,COFS.OQ,NaN
6869,4/30/13,COFS.OQ,NaN
6870,5/31/13,COFS.OQ,NaN
6871,6/30/13,COFS.OQ,NaN
6872,7/31/13,COFS.OQ,NaN
6873,8/31/13,COFS.OQ,NaN
6874,9/30/13,COFS.OQ,NaN
6875,10/31/13,COFS.OQ,NaN
6876,11/30/13,COFS.OQ,NaN
6877,12/31/13,COFS.OQ,NaN
6878,1/31/14,COFS.OQ,NaN
6879,2/28/14,COFS.OQ,NaN
6880,3/31/14,COFS.OQ,NaN
6881,4/30/14,COFS.OQ,NaN
6882,5/31/14,COFS.OQ,NaN
6883,6/30/14,COFS.OQ,NaN
6884,7/31/14,COFS.OQ,NaN
6885,8/31/14,COFS.OQ,NaN
6886,9/30/14,COFS.OQ,NaN
6887,10/31/14,COFS.OQ,NaN
6888,11/30/14,COFS.OQ,NaN
6889,12/31/14,COFS.OQ,NaN
6890,1/31/15,COFS.OQ,NaN
6891,2/28/15,COFS.OQ,NaN
6892,3/31/15,COFS.OQ,NaN
6893,4/30/15,COFS.OQ,NaN
6894,5/31/15,COFS.OQ,NaN
6895,6/30/15,COFS.OQ,NaN
6896,7/31/15,COFS.OQ,NaN
6897,8/31/15,COFS.OQ,NaN
6898,9/30/15,COFS.OQ,NaN
6899,10/31/15,COFS.OQ,NaN
6900,11/30/15,COFS.OQ,NaN
6901,12/31/15,COFS.OQ,NaN
6902,1/31/16,COFS.OQ,NaN
6903,2/29/16,COFS.OQ,NaN
6904,3/31/16,COFS.OQ,NaN
6905,4/30/16,COFS.OQ,NaN
6906,5/31/16,COFS.OQ,NaN
6907,6/30/16,COFS.OQ,NaN
6908,7/31/16,COFS.OQ,NaN
6909,8/31/16,COFS.OQ,NaN
6910,9/30/16,COFS.OQ,NaN
6911,10/31/16,COFS.OQ,NaN
6912,11/30/16,COFS.OQ,NaN
6913,12/31/16,COFS.OQ,NaN
6914,1/31/17,COFS.OQ,NaN
6915,2/28/17,COFS.OQ,NaN
6916,3/31/17,COFS.OQ,NaN
6917,4/30/17,COFS.OQ,NaN
6918,5/31/17,COFS.OQ,NaN
6919,6/30/17,COFS.OQ,NaN
6920,7/31/17,COFS.OQ,NaN
6921,8/31/17,COFS.OQ,NaN
6922,9/30/17,COFS.OQ,NaN
6923,10/31/17,COFS.OQ,NaN
6924,11/30/17,COFS.OQ,NaN
6925,12/31/17,COFS.OQ,NaN
6926,1/31/18,COFS.OQ,NaN
6927,2/28/18,COFS.OQ,NaN
6928,3/31/18,COFS.OQ,NaN
6929,4/30/18,COFS.OQ,NaN
6930,5/31/18,COFS.OQ,NaN
6931,6/30/18,COFS.OQ,NaN
6932,7/31/18,COFS.OQ,NaN
6933,8/31/18,COFS.OQ,NaN
6934,9/30/18,COFS.OQ,NaN
6935,10/31/18,COFS.OQ,NaN
6936,11/30/18,COFS.OQ,NaN
6937,12/31/18,COFS.OQ,NaN
6938,1/31/19,COFS.OQ,NaN
6939,2/28/19,COFS.OQ,NaN
6940,3/31/19,COFS.OQ,NaN
6941,4/30/19,COFS.OQ,NaN
6942,5/31/19,COFS.OQ,NaN
6943,6/30/19,COFS.OQ,NaN
6944,7/31/19,COFS.OQ,NaN
6945,8/31/19,COFS.OQ,NaN
6946,9/30/19,COFS.OQ,NaN
6947,10/31/19,COFS.OQ,NaN
6948,11/30/19,COFS.OQ,NaN
6949,12/31/19,COFS.OQ,NaN
6950,1/31/20,COFS.OQ,NaN
6951,2/29/20,COFS.OQ,-3.910275841
6952,3/31/20,COFS.OQ,-19.35632047
6953,4/30/20,COFS.OQ,7.466509061
6954,5/31/20,COFS.OQ,7.644362969
6955,6/30/20,COFS.OQ,1.337958198
6956,7/31/20,COFS.OQ,-3.58592693
6957,8/31/20,COFS.OQ,0.035087719
6958,9/30/20,COFS.OQ,-8.089469664
6959,10/31/20,COFS.OQ,10.53036126
6960,11/30/20,COFS.OQ,3.025034772
6961,12/31/20,COFS.OQ,4.734707339
6962,1/31/21,COFS.OQ,-16.4556962
6963,2/28/21,COFS.OQ,-1.398601399
6964,3/31/21,COFS.OQ,-4.53842337
6965,4/30/21,COFS.OQ,2.037422037
6966,5/31/21,COFS.OQ,4.930725347
6967,6/30/21,COFS.OQ,-5.108032198
6968,7/31/21,COFS.OQ,-1.445086706
6969,8/31/21,COFS.OQ,2.764976957
6970,9/30/21,COFS.OQ,1.262516796
6971,10/31/21,COFS.OQ,2.724684831
6972,11/30/21,COFS.OQ,0.435471098
6973,12/31/21,COFS.OQ,5.45464967
6974,1/31/22,COFS.OQ,-2.038505097
6975,2/28/22,COFS.OQ,-1.88824663
6976,3/31/22,COFS.OQ,-0.606480895
6977,4/30/22,COFS.OQ,-0.478850757
6978,5/31/22,COFS.OQ,-15.75781877
6979,6/30/22,COFS.OQ,-2.945634487
6980,7/31/22,COFS.OQ,4.394240318
6981,8/31/22,COFS.OQ,3.139120097
6982,9/30/22,COFS.OQ,1.340326114
6983,10/31/22,COFS.OQ,1.841620628
6984,11/30/22,COFS.OQ,2.622061481
6985,12/31/22,COFS.OQ,29.08727421
6986,1/31/23,COFS.OQ,-0.551724139
6987,2/28/23,COFS.OQ,-1.386962553
6988,3/31/23,COFS.OQ,-10.37473251
6989,4/30/23,COFS.OQ,-4.001584786
6990,5/31/23,COFS.OQ,-13.9496492
6991,6/30/23,COFS.OQ,11.49937193
6992,7/31/23,COFS.OQ,5.434782609
6993,8/31/23,COFS.OQ,-0.865979381
6994,9/30/23,COFS.OQ,-17.37404574
6995,10/31/23,COFS.OQ,-3.920570265
6996,11/30/23,COFS.OQ,32.53842078
6997,12/31/23,COFS.OQ,18.24012663
6998,1/31/13,COLB.OQ,12.59754738
6999,2/28/13,COLB.OQ,-0.499221314
7000,3/31/13,COLB.OQ,9.9
7001,4/30/13,COLB.OQ,-2.320291172
7002,5/31/13,COLB.OQ,2.198234366
7003,6/30/13,COLB.OQ,9.020146521
7004,7/31/13,COLB.OQ,4.913901721
7005,8/31/13,COLB.OQ,-6.758897947
7006,9/30/13,COLB.OQ,6.465517239
7007,10/31/13,COLB.OQ,4.008097165
7008,11/30/13,COLB.OQ,8.360178472
7009,12/31/13,COLB.OQ,-0.757575757
7010,1/31/14,COLB.OQ,-5.089058526
7011,2/28/14,COLB.OQ,0.899111882
7012,3/31/14,COLB.OQ,8.771929825
7013,4/30/14,COLB.OQ,-12.97335203
7014,5/31/14,COLB.OQ,0.766491463
7015,6/30/14,COLB.OQ,6.217198222
7016,7/31/14,COLB.OQ,-3.116685669
7017,8/31/14,COLB.OQ,3.183980102
7018,9/30/14,COLB.OQ,-4.613610149
7019,10/31/14,COLB.OQ,13.22691534
7020,11/30/14,COLB.OQ,-1.115910727
7021,12/31/14,COLB.OQ,0.50964689
7022,1/31/15,COLB.OQ,-7.895689968
7023,2/28/15,COLB.OQ,12.0251391
7024,3/31/15,COLB.OQ,2.803406673
7025,4/30/15,COLB.OQ,2.51984812
7026,5/31/15,COLB.OQ,2.902262955
7027,6/30/15,COLB.OQ,7.712677922
7028,7/31/15,COLB.OQ,0.768285188
7029,8/31/15,COLB.OQ,-6.595509987
7030,9/30/15,COLB.OQ,2.969317059
7031,10/31/15,COLB.OQ,6.760653638
7032,11/30/15,COLB.OQ,7.767995083
7033,12/31/15,COLB.OQ,-8.525604952
7034,1/31/16,COLB.OQ,-8.858812673
7035,2/29/16,COLB.OQ,-1.366903454
7036,3/31/16,COLB.OQ,3.780783905
7037,4/30/16,COLB.OQ,-1.437165775
7038,5/31/16,COLB.OQ,4.683004363
7039,6/30/16,COLB.OQ,-7.909419102
7040,7/31/16,COLB.OQ,8.054169638
7041,8/31/16,COLB.OQ,10.31762125
7042,9/30/16,COLB.OQ,-0.968523002
7043,10/31/16,COLB.OQ,0.916870414
7044,11/30/16,COLB.OQ,22.03698937
7045,12/31/16,COLB.OQ,12.20492215
7046,1/31/17,COLB.OQ,-11.01163832
7047,2/28/17,COLB.OQ,0.887732459
7048,3/31/17,COLB.OQ,-2.256204563
7049,4/30/17,COLB.OQ,1.333675301
7050,5/31/17,COLB.OQ,-6.581475924
7051,6/30/17,COLB.OQ,8.55352765
7052,7/31/17,COLB.OQ,-0.025094104
7053,8/31/17,COLB.OQ,-6.175374686
7054,9/30/17,COLB.OQ,13.29028787
7055,10/31/17,COLB.OQ,3.853140756
7056,11/30/17,COLB.OQ,5.95265456
7057,12/31/17,COLB.OQ,-5.770065078
7058,1/31/18,COLB.OQ,-0.828729282
7059,2/28/18,COLB.OQ,-2.504013252
7060,3/31/18,COLB.OQ,0.406893251
7061,4/30/18,COLB.OQ,-4.147794994
7062,5/31/18,COLB.OQ,6.405903855
7063,6/30/18,COLB.OQ,-3.809971778
7064,7/31/18,COLB.OQ,0.073349634
7065,8/31/18,COLB.OQ,3.868627652
7066,9/30/18,COLB.OQ,-8.236686391
7067,10/31/18,COLB.OQ,-4.333247355
7068,11/30/18,COLB.OQ,10.85349548
7069,12/31/18,COLB.OQ,-10.79154376
7070,1/31/19,COLB.OQ,1.267566821
7071,2/28/19,COLB.OQ,4.251193266
7072,3/31/19,COLB.OQ,-13.70116156
7073,4/30/19,COLB.OQ,14.83634139
7074,5/31/19,COLB.OQ,-10.16671763
7075,6/30/19,COLB.OQ,8.48575712
7076,7/31/19,COLB.OQ,4.228855721
7077,8/31/19,COLB.OQ,-7.738976035
7078,9/30/19,COLB.OQ,6.925528835
7079,10/31/19,COLB.OQ,6.504065041
7080,11/30/19,COLB.OQ,0.131274622
7081,12/31/19,COLB.OQ,4.106960081
7082,1/31/20,COLB.OQ,-4.878948016
7083,2/29/20,COLB.OQ,-13.12165192
7084,3/31/20,COLB.OQ,-19.27710843
7085,4/30/20,COLB.OQ,0.708955224
7086,5/31/20,COLB.OQ,-8.501281285
7087,6/30/20,COLB.OQ,16.35878489
7088,7/31/20,COLB.OQ,2.06385606
7089,8/31/20,COLB.OQ,-2.583061551
7090,9/30/20,COLB.OQ,-14.54675744
7091,10/31/20,COLB.OQ,19.11949685
7092,11/30/20,COLB.OQ,12.20229033
7093,12/31/20,COLB.OQ,13.57165454
7094,1/31/21,COLB.OQ,7.298050138
7095,2/28/21,COLB.OQ,15.73108082
7096,3/31/21,COLB.OQ,-2.709415217
7097,4/30/21,COLB.OQ,1.021118589
7098,5/31/21,COLB.OQ,-0.199976733
7099,6/30/21,COLB.OQ,-10.65801668
7100,7/31/21,COLB.OQ,-9.387966806
7101,8/31/21,COLB.OQ,4.847809493
7102,9/30/21,COLB.OQ,4.482948294
7103,10/31/21,COLB.OQ,-9.360336106
7104,11/30/21,COLB.OQ,-3.72106651
7105,12/31/21,COLB.OQ,-0.426049909
7106,1/31/22,COLB.OQ,6.265281173
7107,2/28/22,COLB.OQ,6.257102345
7108,3/31/22,COLB.OQ,-11.9028119
7109,4/30/22,COLB.OQ,-12.98419585
7110,5/31/22,COLB.OQ,8.462232871
7111,6/30/22,COLB.OQ,-4.975124377
7112,7/31/22,COLB.OQ,5.305410123
7113,8/31/22,COLB.OQ,0.279990257
7114,9/30/22,COLB.OQ,-3.539232053
7115,10/31/22,COLB.OQ,17.01993567
7116,11/30/22,COLB.OQ,1.762772633
7117,12/31/22,COLB.OQ,-11.53846154
7118,1/31/23,COLB.OQ,2.588781945
7119,2/28/23,COLB.OQ,-2.932420068
7120,3/31/23,COLB.OQ,-27.95156408
7121,4/30/23,COLB.OQ,-0.280112045
7122,5/31/23,COLB.OQ,-4.595749879
7123,6/30/23,COLB.OQ,1.248127809
7124,7/31/23,COLB.OQ,10.20710059
7125,8/31/23,COLB.OQ,-6.695769841
7126,9/30/23,COLB.OQ,-0.878906252
7127,10/31/23,COLB.OQ,-3.103448277
7128,11/30/23,COLB.OQ,15.90772425
7129,12/31/23,COLB.OQ,18.94783772
7130,1/31/13,CPF.N,3.335471454
7131,2/28/13,CPF.N,-3.848541279
7132,3/31/13,CPF.N,1.355713365
7133,4/30/13,CPF.N,7.261146497
7134,5/31/13,CPF.N,8.907363419
7135,6/30/13,CPF.N,-1.853871319
7136,7/31/13,CPF.N,3.277777778
7137,8/31/13,CPF.N,-8.176692086
7138,9/30/13,CPF.N,4.178928783
7139,10/31/13,CPF.N,4.067796612
7140,11/30/13,CPF.N,8.360696319
7141,12/31/13,CPF.N,1.006036219
7142,1/31/14,CPF.N,-8.615537848
7143,2/28/14,CPF.N,7.955961782
7144,3/31/14,CPF.N,2.382159151
7145,4/30/14,CPF.N,-7.079207921
7146,5/31/14,CPF.N,1.869202222
7147,6/30/14,CPF.N,4.254201682
7148,7/31/14,CPF.N,-9.823677579
7149,8/31/14,CPF.N,-1.228732318
7150,9/30/14,CPF.N,1.990898747
7151,10/31/14,CPF.N,5.409927495
7152,11/30/14,CPF.N,1.796191795
7153,12/31/14,CPF.N,12.33019854
7154,1/31/15,CPF.N,-2.418604653
7155,2/28/15,CPF.N,9.913456981
7156,3/31/15,CPF.N,0.130775936
7157,4/30/15,CPF.N,-0.304745319
7158,5/31/15,CPF.N,2.791424966
7159,6/30/15,CPF.N,1.409052091
7160,7/31/15,CPF.N,-1.936842105
7161,8/31/15,CPF.N,-10.42507514
7162,9/30/15,CPF.N,1.108968179
7163,10/31/15,CPF.N,6.62851693
7164,11/30/15,CPF.N,6.001722876
7165,12/31/15,CPF.N,-5.249569708
7166,1/31/16,CPF.N,-4.859218893
7167,2/29/16,CPF.N,-4.201815851
7168,3/31/16,CPF.N,9.232313097
7169,4/30/16,CPF.N,7.211759303
7170,5/31/16,CPF.N,3.309754991
7171,6/30/16,CPF.N,-1.543596164
7172,7/31/16,CPF.N,3.940677965
7173,8/31/16,CPF.N,4.978898805
7174,9/30/16,CPF.N,-1.563110591
7175,10/31/16,CPF.N,1.74672489
7176,11/30/16,CPF.N,15.92032743
7177,12/31/16,CPF.N,6.328257191
7178,1/31/17,CPF.N,-0.286441757
7179,2/28/17,CPF.N,1.307359415
7180,3/31/17,CPF.N,-3.293223555
7181,4/30/17,CPF.N,2.423051737
7182,5/31/17,CPF.N,-2.724530385
7183,6/30/17,CPF.N,4.033057853
7184,7/31/17,CPF.N,-1.715919924
7185,8/31/17,CPF.N,-5.656327431
7186,9/30/17,CPF.N,10.96551724
7187,10/31/17,CPF.N,-3.293971411
7188,11/30/17,CPF.N,4.038609034
7189,12/31/17,CPF.N,-7.360248447
7190,1/31/18,CPF.N,-0.871605767
7191,2/28/18,CPF.N,-5.116736786
7192,3/31/18,CPF.N,2.116971655
7193,4/30/18,CPF.N,2.178496137
7194,5/31/18,CPF.N,1.95282545
7195,6/30/18,CPF.N,-2.683423911
7196,7/31/18,CPF.N,-3.804537522
7197,8/31/18,CPF.N,3.557225278
7198,9/30/18,CPF.N,-6.706671372
7199,10/31/18,CPF.N,2.307983351
7200,11/30/18,CPF.N,4.489239282
7201,12/31/18,CPF.N,-13.15977176
7202,1/31/19,CPF.N,17.57700205
7203,2/28/19,CPF.N,2.655313042
7204,3/31/19,CPF.N,-1.165181632
7205,4/30/19,CPF.N,4.056865463
7206,5/31/19,CPF.N,-6.640386373
7207,6/30/19,CPF.N,7.808564233
7208,7/31/19,CPF.N,-1.635514021
7209,8/31/19,CPF.N,-4.814795343
7210,9/30/19,CPF.N,2.084831058
7211,10/31/19,CPF.N,1.830985916
7212,11/30/19,CPF.N,1.27612084
7213,12/31/19,CPF.N,1.789401239
7214,1/31/20,CPF.N,-6.254225827
7215,2/29/20,CPF.N,-12.94698796
7216,3/31/20,CPF.N,-33.52842809
7217,4/30/20,CPF.N,10
7218,5/31/20,CPF.N,-6.603929803
7219,6/30/20,CPF.N,-0.496585971
7220,7/31/20,CPF.N,-2.932002496
7221,8/31/20,CPF.N,1.000193738
7222,9/30/20,CPF.N,-12.39509361
7223,10/31/20,CPF.N,1.473839351
7224,11/30/20,CPF.N,20.58943736
7225,12/31/20,CPF.N,15.98535692
7226,1/31/21,CPF.N,4.576538661
7227,2/28/21,CPF.N,14.9693517
7228,3/31/21,CPF.N,17.89659743
7229,4/30/21,CPF.N,1.011994002
7230,5/31/21,CPF.N,3.714124386
7231,6/30/21,CPF.N,-5.954529053
7232,7/31/21,CPF.N,-1.765157328
7233,8/31/21,CPF.N,-0.190472348
7234,9/30/21,CPF.N,1.461872776
7235,10/31/21,CPF.N,7.048286604
7236,11/30/21,CPF.N,-1.718793387
7237,12/31/21,CPF.N,5.229734778
7238,1/31/22,CPF.N,3.301384452
7239,2/28/22,CPF.N,1.208292909
7240,3/31/22,CPF.N,-4.419321685
7241,4/30/22,CPF.N,-13.33333333
7242,5/31/22,CPF.N,0.916566075
7243,6/30/22,CPF.N,-11.14333057
7244,7/31/22,CPF.N,10.3962704
7245,8/31/22,CPF.N,-6.892441628
7246,9/30/22,CPF.N,-5.048187242
7247,10/31/22,CPF.N,-0.821652972
7248,11/30/22,CPF.N,4.556541935
7249,12/31/22,CPF.N,-4.294478527
7250,1/31/23,CPF.N,11.43984221
7251,2/28/23,CPF.N,0.390587647
7252,3/31/23,CPF.N,-20.19616585
7253,4/30/23,CPF.N,-11.2849162
7254,5/31/23,CPF.N,-6.387746591
7255,6/30/23,CPF.N,7.529089664
7256,7/31/23,CPF.N,16.10439211
7257,8/31/23,CPF.N,-5.528831154
7258,9/30/23,CPF.N,-1.708898057
7259,10/31/23,CPF.N,-5.395683452
7260,11/30/23,CPF.N,12.99677389
7261,12/31/23,CPF.N,12.00910643
7262,1/31/13,CTBI.OQ,2.837095791
7263,2/28/13,CTBI.OQ,1.24592109
7264,3/31/13,CTBI.OQ,0.62670131
7265,4/30/13,CTBI.OQ,1.733764324
7266,5/31/13,CTBI.OQ,1.617562102
7267,6/30/13,CTBI.OQ,2.161706853
7268,7/31/13,CTBI.OQ,11.87535093
7269,8/31/13,CTBI.OQ,-5.345043914
7270,9/30/13,CTBI.OQ,8.514635676
7271,10/31/13,CTBI.OQ,4.927322001
7272,11/30/13,CTBI.OQ,7.372622681
7273,12/31/13,CTBI.OQ,-0.514260829
7274,1/31/14,CTBI.OQ,-10.27457927
7275,2/28/14,CTBI.OQ,-2.270483712
7276,3/31/14,CTBI.OQ,5.559864221
7277,4/30/14,CTBI.OQ,-11.11378978
7278,5/31/14,CTBI.OQ,2.392178533
7279,6/30/14,CTBI.OQ,0.527412794
7280,7/31/14,CTBI.OQ,2.250146114
7281,8/31/14,CTBI.OQ,1.514718491
7282,9/30/14,CTBI.OQ,-4.519260475
